title,year,feminism,dubious,stars,numVotes,titleType,runtimeMinutes,first_genre,second_genre,third_genre,full feminist
C.R.A.Z.Y.,2005,3,yes,7.8,34019.0,movie,129.0,Comedy,Drama,,1
Fr&aacute;giles (Fragile),2005,3,no,6.0,17425.0,movie,101.0,Horror,Mystery,Thriller,1
A History of Violence,2005,3,no,7.4,251070.0,movie,96.0,Action,Crime,Drama,1
"Violin, The",2005,1,no,7.7,2586.0,movie,98.0,Drama,Music,,0
Breakfast on Pluto,2005,2,yes,7.2,24137.0,movie,128.0,Comedy,Drama,,0
Rinne,2005,3,no,6.1,6740.0,movie,96.0,Horror,Mystery,,1
Die Hohle des gelben Hundes,2005,3,no,7.5,3518.0,movie,93.0,Drama,Family,,1
"Prize Winner of Defiance, Ohio, The",2005,3,no,7.2,8101.0,movie,99.0,Biography,Drama,,1
"Longest Yard, The",2005,1,no,6.4,193170.0,movie,113.0,Comedy,Crime,Sport,0
Funky Forest: The First Contact,2005,3,no,6.6,2712.0,movie,150.0,Comedy,Fantasy,,1
Little Manhattan,2005,3,no,7.4,24659.0,movie,84.0,Comedy,Family,Romance,1
"Pacifier, The",2005,3,no,5.6,100187.0,movie,95.0,Action,Comedy,Drama,1
House of Wax,2005,2,no,5.5,132996.0,movie,113.0,Horror,Thriller,,0
Monster-in-Law,2005,0,no,5.5,65057.0,movie,101.0,Comedy,Romance,,0
Elektra,2005,3,no,4.7,97306.0,movie,97.0,Action,Adventure,Crime,1
Free Zone,2005,3,no,5.7,2993.0,movie,90.0,Comedy,Drama,,1
Rofuto,2005,3,no,5.5,1217.0,movie,115.0,Horror,,,1
Chicken Little,2005,1,no,5.7,99877.0,movie,81.0,Adventure,Animation,Comedy,0
Wolf Creek,2005,3,no,6.2,77679.0,movie,99.0,Horror,Thriller,,1
Linda Linda Linda,2005,3,no,7.5,4439.0,movie,114.0,Comedy,Drama,Music,1
Grey&#39;s Anatomy,2005,0,yes,7.6,337304.0,tvSeries,41.0,Drama,Romance,,0
Little Einsteins,2005,1,no,6.3,2388.0,tvSeries,,Adventure,Animation,Comedy,0
13 Tzameti,2005,1,no,7.3,17955.0,movie,93.0,Crime,Drama,Thriller,0
West Bank Story,2005,1,no,7.2,1686.0,short,21.0,Comedy,Musical,Romance,0
"Perfect Man, The",2005,3,no,5.4,31949.0,movie,100.0,Comedy,Family,Romance,1
Four Brothers,2005,1,no,6.8,155573.0,movie,109.0,Action,Crime,Drama,0
Cry_Wolf,2005,3,yes,5.8,28369.0,movie,90.0,Drama,Horror,Mystery,1
Kronk&#39;s New Groove,2005,3,no,5.8,15429.0,video,75.0,Adventure,Animation,Comedy,1
"Producers, The",2005,0,no,6.3,44533.0,movie,134.0,Comedy,Crime,Musical,0
Twitches,2005,1,no,5.7,9506.0,tvMovie,86.0,Comedy,Drama,Family,0
Little Fish,2005,3,no,6.2,9150.0,movie,114.0,Crime,Drama,Romance,1
Where the Truth Lies,2005,3,no,6.4,18698.0,movie,107.0,Crime,Mystery,Thriller,1
All the Invisible Children,2005,3,no,7.4,4264.0,movie,124.0,Drama,,,1
Stay,2005,1,no,6.7,85273.0,movie,99.0,Drama,Mystery,Thriller,0
"Quiet, The",2005,3,no,6.1,17442.0,movie,96.0,Crime,Drama,Thriller,1
Just Sex and Nothing Else,2005,2,no,6.3,3245.0,movie,97.0,Comedy,,,0
Say Uncle,2005,2,no,5.7,686.0,movie,91.0,Comedy,Drama,,0
Tickets,2005,0,yes,6.9,2840.0,movie,109.0,Comedy,Drama,,0
Elizabethtown,2005,3,yes,6.3,72379.0,movie,123.0,Comedy,Drama,Romance,1
Wallace &amp; Gromit: The Curse of the Were-Rabbit,2005,1,no,7.5,145200.0,movie,85.0,Adventure,Animation,Comedy,0
La moustache,2005,2,no,6.6,5557.0,movie,87.0,Drama,Mystery,,0
Azumi 2: Death or Love,2005,3,no,6.2,5692.0,movie,108.0,Action,Adventure,Drama,1
Survival Island,2005,2,no,4.9,10399.0,movie,95.0,Drama,Thriller,,0
Chandramukhi,2005,2,no,7.2,7035.0,movie,166.0,Action,Comedy,Drama,0
Idiocracy,2006,1,no,6.5,179584.0,movie,84.0,Adventure,Comedy,Sci-Fi,0
"Devil Wears Prada, The",2006,3,yes,6.9,457443.0,movie,109.0,Comedy,Drama,,1
Pirates of the Caribbean: Dead Man&#39;s Chest,2006,2,yes,7.4,760356.0,movie,151.0,Action,Adventure,Fantasy,0
Penelope,2006,3,yes,6.7,65914.0,movie,104.0,Comedy,Fantasy,Romance,1
"Pursuit of Happyness, The",2006,0,yes,8.0,554535.0,movie,117.0,Biography,Drama,,0
"Holiday, The",2006,3,yes,6.9,320211.0,movie,136.0,Comedy,Romance,,1
Casino Royale,2006,1,yes,8.0,689739.0,movie,144.0,Action,Adventure,Thriller,0
I Served the King of England,2006,1,yes,7.3,8154.0,movie,113.0,Comedy,Drama,Romance,0
Brand Upon The Brain!,2006,3,yes,7.3,3685.0,movie,95.0,Comedy,Drama,Fantasy,1
Crank,2006,0,yes,6.9,261937.0,movie,88.0,Action,Crime,Thriller,0
Marie Antoinette,2006,3,yes,6.5,120481.0,movie,123.0,Biography,Drama,History,1
X-Men: The Last Stand,2006,3,yes,6.6,537008.0,movie,104.0,Action,Adventure,Sci-Fi,1
Children of Men,2006,3,yes,7.9,525754.0,movie,109.0,Action,Drama,Sci-Fi,1
Volver,2006,3,yes,7.6,106892.0,movie,121.0,Comedy,Drama,,1
Bandidas,2006,3,yes,5.7,37109.0,movie,93.0,Action,Comedy,Crime,1
Starter for 10,2006,2,yes,6.7,24918.0,movie,92.0,Comedy,Drama,Romance,0
Night at the Museum,2006,3,no,6.5,373749.0,movie,108.0,Adventure,Comedy,Family,1
El laberinto del fauno (Pan's Labyrinth),2006,3,no,8.2,698369.0,movie,118.0,Drama,Fantasy,War,1
Little Children,2006,3,no,7.5,116099.0,movie,137.0,Drama,Romance,,1
Once,2006,2,no,7.8,120770.0,movie,86.0,Drama,Music,Romance,0
Stranger Than Fiction,2006,3,no,7.5,235693.0,movie,113.0,Comedy,Drama,Fantasy,1
Puccini for Beginners,2006,3,no,6.0,2500.0,movie,82.0,Comedy,Romance,,1
Akeelah and the Bee,2006,3,no,7.4,21471.0,movie,112.0,Drama,Family,,1
She&#39;s the Man,2006,3,no,6.4,173805.0,movie,105.0,Comedy,Romance,Sport,1
Little Miss Sunshine,2006,3,no,7.8,513403.0,movie,101.0,Comedy,Drama,,1
Caffeine,2006,3,no,5.4,2802.0,movie,92.0,Comedy,,,1
Offside,2006,3,no,7.3,8558.0,movie,93.0,Comedy,Drama,Sport,1
"Wind That Shakes the Barley, The",2006,1,no,7.5,53970.0,movie,127.0,Drama,War,,0
Amazing Grace,2006,1,no,7.4,25595.0,movie,118.0,Biography,Drama,History,0
Bring It On: All or Nothing,2006,3,no,5.5,22039.0,video,99.0,Comedy,Sport,,1
Das Leben Der Anderen,2006,0,no,8.4,407283.0,movie,137.0,Drama,Mystery,Thriller,0
Silent Hill,2006,3,no,6.5,242374.0,movie,125.0,Horror,Mystery,,1
Zwartboek,2006,3,no,7.7,80055.0,movie,145.0,Drama,Thriller,War,1
"Illusionist, The",2006,0,no,7.5,387957.0,movie,110.0,Drama,Fantasy,Mystery,0
Man of the Year,2006,1,no,6.2,34940.0,movie,115.0,Comedy,Drama,Romance,0
Inland Empire,2006,3,no,6.8,61398.0,movie,180.0,Drama,Fantasy,Mystery,1
Black Sheep,2006,1,no,5.8,41947.0,movie,87.0,Comedy,Horror,Sci-Fi,0
Still Life (Sanxia haoren),2006,2,no,7.3,7233.0,movie,111.0,Drama,,,0
Last Holiday,2006,3,no,6.6,35925.0,movie,112.0,Comedy,Drama,Romance,1
Nina&#39;s Heavenly Delights,2006,3,no,6.3,2274.0,movie,94.0,Comedy,,,1
For the Love of a Child,2006,3,no,7.1,434.0,tvMovie,80.0,Drama,,,1
"Dead Girl, The",2006,3,no,6.6,16093.0,movie,85.0,Crime,Drama,Mystery,1
"Woods, The",2006,3,no,5.6,12307.0,movie,91.0,Horror,Mystery,,1
"You, Me and Dupree",2006,1,no,5.6,83851.0,movie,110.0,Comedy,Romance,,0
Kidulthood,2006,3,no,6.7,19730.0,movie,89.0,Crime,Drama,Romance,1
Jackass Number Two,2006,1,no,7.0,79792.0,movie,92.0,Action,Comedy,Documentary,0
"Departed, The",2006,1,no,8.5,1408407.0,movie,151.0,Crime,Drama,Thriller,0
On the Trail of Igor Rizzi,2006,0,no,6.2,155.0,movie,91.0,Comedy,Drama,,0
Liu hao chukou (Exit No. 6),2006,3,no,4.6,162.0,movie,99.0,Drama,Mystery,Thriller,1
300,2006,0,no,7.6,858428.0,movie,117.0,Action,Drama,,0
Friends with Money,2006,3,no,5.8,31984.0,movie,88.0,Comedy,Drama,Romance,1
Lucky Number Slevin,2006,1,no,7.7,324255.0,movie,110.0,Crime,Drama,Thriller,0
Eragon,2006,1,no,5.1,129932.0,movie,104.0,Action,Adventure,Family,0
Art School Confidential,2006,3,yes,6.3,17661.0,movie,102.0,Comedy,Drama,Romance,1
Gray Matters,2006,3,no,5.7,7318.0,movie,96.0,Comedy,Romance,,1
Shortbus,2006,3,no,6.4,35218.0,movie,101.0,Comedy,Drama,Romance,1
Bambi II,2006,1,no,6.1,11846.0,video,75.0,Adventure,Animation,Drama,0
Fast Food Nation,2006,3,no,6.3,25020.0,movie,116.0,Comedy,Drama,,1
Ice Age: The Meltdown,2006,1,no,6.8,294296.0,movie,91.0,Adventure,Animation,Comedy,0
A Few Days in September,2006,3,no,5.2,1861.0,movie,116.0,Drama,Thriller,,1
"Big Bad Swim, The",2006,3,no,6.3,1538.0,movie,96.0,Comedy,Romance,Sport,1
"Queen, The",2006,3,yes,7.3,115558.0,movie,103.0,Biography,Drama,,1
For Your Consideration,2006,3,no,6.3,15801.0,movie,86.0,Comedy,,,1
Stick It,2006,3,no,6.4,30274.0,movie,103.0,Comedy,Drama,Sport,1
Slither,2006,3,no,6.5,88270.0,movie,95.0,Comedy,Horror,Sci-Fi,1
Mulberry Street,2006,1,no,5.5,6386.0,movie,84.0,Horror,Sci-Fi,Thriller,0
Smokin&#39; Aces,2006,3,yes,6.6,151415.0,movie,109.0,Action,Comedy,Crime,1
Zoom,2006,3,no,4.4,22650.0,movie,93.0,Action,Adventure,Comedy,1
Paprika,2006,3,yes,7.7,95093.0,movie,90.0,Animation,Drama,Fantasy,1
Black Christmas,2006,3,no,4.7,30450.0,movie,95.0,Horror,,,1
Toki wo kakeru sh&amp;#333;jo (The Girl Who Leapt Through Time),2006,3,no,7.7,70313.0,movie,98.0,Adventure,Animation,Comedy,1
Perfume: The Story of a Murderer,2006,3,no,7.5,263938.0,movie,147.0,Crime,Drama,Fantasy,1
Snakes on a Plane,2006,3,no,5.5,144127.0,movie,105.0,Action,Adventure,Crime,1
Miss Potter,2006,3,no,7.0,31613.0,movie,88.0,Biography,Drama,Romance,1
Running with Scissors,2006,3,no,6.1,23096.0,movie,116.0,Comedy,Drama,,1
Southland Tales,2006,3,no,5.3,40427.0,movie,145.0,Comedy,Drama,Mystery,1
"Fountain, The",2006,3,yes,7.2,247728.0,movie,97.0,Drama,Mystery,Romance,1
Cars,2006,1,yes,7.2,462519.0,movie,117.0,Adventure,Animation,Comedy,0
Tekkon kinkurito,2006,0,no,7.5,14449.0,movie,111.0,Action,Adventure,Animation,0
Nacho Libre,2006,0,no,5.9,93210.0,movie,92.0,Comedy,Family,Sport,0
"Prestige, The",2006,1,no,8.5,1425207.0,movie,130.0,Drama,Mystery,Sci-Fi,0
Times and Winds,2006,3,no,7.3,4381.0,movie,111.0,Drama,,,1
Inside Man,2006,3,yes,7.6,394426.0,movie,129.0,Crime,Drama,Mystery,1
"Architect, The",2006,3,no,5.5,1383.0,movie,82.0,Crime,Drama,Romance,1
Hula Girls,2006,3,no,7.0,2254.0,movie,121.0,Comedy,Drama,,1
I&#39;m Reed Fish,2006,2,no,5.7,4458.0,movie,93.0,Comedy,Drama,Romance,0
Bonneville,2006,3,no,6.1,2841.0,movie,93.0,Comedy,Drama,,1
Dreamland,2006,3,no,6.3,2521.0,movie,88.0,Drama,,,1
A Guide to Recognizing Your Saints,2006,1,no,6.9,26587.0,movie,100.0,Crime,Drama,,0
"Good Shepherd, The",2006,0,no,6.7,107806.0,movie,167.0,Drama,History,Thriller,0
Half Nelson,2006,3,no,7.1,91301.0,movie,106.0,Drama,,,1
A Scanner Darkly,2006,1,no,7.0,116577.0,movie,100.0,Animation,Comedy,Crime,0
"Page Turner, The",2006,3,no,7.0,7353.0,movie,85.0,Drama,Music,Thriller,1
Notes on a Scandal,2006,3,no,7.4,83967.0,movie,92.0,Crime,Drama,Romance,1
A Prairie Home Companion,2006,3,no,6.7,23521.0,movie,105.0,Comedy,Drama,Music,1
"Fall, The",2006,3,yes,7.8,116173.0,movie,117.0,Adventure,Drama,Fantasy,1
Ultraviolet,2006,1,no,4.3,83794.0,movie,88.0,Action,Sci-Fi,,0
"Guardian, The",2006,1,no,6.9,97499.0,movie,139.0,Action,Adventure,Drama,0
"Gigolos, The",2006,1,no,5.4,284.0,movie,95.0,Comedy,,,0
Five Across the Eyes,2006,3,no,2.6,1741.0,movie,95.0,Horror,,,1
"Bon Cop, Bad Cop",2006,1,no,6.7,13113.0,movie,117.0,Action,Comedy,Crime,0
We Are Marshall,2006,1,no,7.0,64547.0,movie,131.0,Drama,Sport,,0
Letters from Iwo Jima,2006,1,no,7.8,169228.0,movie,141.0,Action,Adventure,Drama,0
Quinceanera,2006,3,no,6.9,4276.0,movie,90.0,Drama,,,1
After the Wedding,2006,2,no,7.7,36709.0,movie,120.0,Drama,,,0
Requiem,2006,3,no,6.9,6203.0,movie,93.0,Drama,Horror,,1
Wristcutters: A Love Story,2006,1,no,7.2,57502.0,movie,88.0,Comedy,Drama,Fantasy,0
Return To Halloweentown,2006,3,no,5.3,7576.0,tvMovie,88.0,Action,Comedy,Family,1
Il caimano (The Caiman),2006,3,no,6.7,5257.0,movie,112.0,Comedy,Drama,Romance,1
"I&#39;m a Cyborg, But That&#39;s OK",2006,3,no,6.9,25734.0,movie,107.0,Comedy,Drama,Romance,1
"Science of Sleep, The",2006,3,no,7.2,70702.0,movie,105.0,Comedy,Drama,Fantasy,1
A Crime,2006,1,no,5.6,2127.0,movie,103.0,Crime,Thriller,,0
"Gymnast, The",2006,3,no,6.3,2267.0,movie,96.0,Drama,Romance,Sport,1
Clerks II,2006,3,yes,7.3,140183.0,movie,97.0,Comedy,,,1
Apart From That,2006,3,no,6.2,112.0,movie,120.0,Drama,,,1
"History Boys, The",2006,1,no,6.8,21363.0,movie,109.0,Comedy,Drama,Romance,0
Rainbow Song,2006,3,no,7.3,1485.0,movie,118.0,Drama,Romance,,1
Warau Mikaeru,2006,3,no,5.1,222.0,movie,92.0,Adventure,Comedy,Fantasy,1
Curse of the Golden Flower,2006,2,yes,7.0,45761.0,movie,114.0,Action,Drama,Romance,0
Paris je t&#39;aime,2006,3,yes,7.2,74341.0,movie,120.0,Comedy,Drama,Romance,1
I Do,2006,3,no,6.7,6538.0,movie,90.0,Comedy,Romance,,1
"Zombie Diaries, The",2006,3,no,4.0,4836.0,movie,85.0,Horror,Sci-Fi,,1
This Film Is Not Yet Rated,2006,3,no,7.4,28576.0,movie,98.0,Documentary,,,1
Love &amp; Suicide,2006,3,no,4.6,422.0,video,98.0,Drama,Romance,,1
Material Girls,2006,3,no,3.9,22664.0,movie,98.0,Comedy,Family,Romance,1
Idlewild,2006,3,no,6.2,5736.0,movie,121.0,Crime,Drama,Musical,1
Aquamarine,2006,3,no,5.4,44764.0,movie,110.0,Comedy,Family,Fantasy,1
Take the Lead,2006,3,no,6.6,26564.0,movie,118.0,Drama,Music,,1
In Paris,2006,1,no,6.3,4196.0,movie,92.0,Drama,Romance,,0
John Tucker Must Die,2006,3,no,5.7,87591.0,movie,89.0,Comedy,Romance,,1
"Grudge 2, The",2006,3,no,5.0,51249.0,movie,102.0,Horror,Thriller,,1
Monster House,2006,3,no,6.6,136505.0,movie,91.0,Animation,Comedy,Family,1
Red Road,2006,3,no,6.8,13560.0,movie,113.0,Drama,Mystery,Thriller,1
Rang De Basanti,2006,3,no,8.1,122020.0,movie,167.0,Comedy,Crime,Drama,1
"Ant Bully, The",2006,2,no,5.8,41569.0,movie,88.0,Adventure,Animation,Comedy,0
Hogfather,2006,3,yes,7.4,10983.0,tvMovie,189.0,Comedy,Fantasy,,1
Open Season,2006,1,no,6.1,104773.0,movie,86.0,Adventure,Animation,Comedy,0
Flushed Away,2006,0,no,6.6,137438.0,movie,85.0,Action,Adventure,Animation,0
"University of Illinois vs. a Mummy, The",2006,3,no,8.3,18.0,video,89.0,Comedy,Horror,Musical,1
Suburban Mayhem,2006,3,no,5.8,1532.0,movie,95.0,Comedy,Drama,Thriller,1
"Host, The",2006,3,no,7.1,131581.0,movie,120.0,Drama,Horror,Sci-Fi,1
Farval Falkenberg,2006,0,no,6.4,2899.0,movie,91.0,Drama,,,0
Dor,2006,3,no,7.9,6246.0,movie,147.0,Drama,,,1
Black Dahlia,2006,1,no,5.6,76706.0,movie,121.0,Crime,Drama,Mystery,0
Avenue Montaigne,2006,3,no,6.7,4428.0,movie,106.0,Comedy,Drama,Romance,1
DOA: Dead or Alive,2006,3,no,4.8,46162.0,movie,87.0,Action,Adventure,Mystery,1
Lady in the Water,2006,2,no,5.5,103246.0,movie,110.0,Drama,Fantasy,Mystery,0
Brother Bear 2,2006,3,no,6.1,20089.0,video,74.0,Adventure,Animation,Comedy,1
Superman Returns,2006,1,yes,6.1,290467.0,movie,154.0,Action,Adventure,Sci-Fi,0
Fido,2006,2,no,6.7,30026.0,movie,93.0,Comedy,Drama,Horror,0
Snow cake,2006,3,no,7.4,13217.0,movie,112.0,Drama,Romance,,1
Cashback,2006,3,no,7.1,90420.0,movie,102.0,Comedy,Drama,Romance,1
Loving Annabelle,2006,3,no,6.3,13403.0,movie,77.0,Drama,Romance,,1
Half Light,2006,3,no,6.0,14440.0,movie,110.0,Drama,Horror,Mystery,1
Psych,2006,3,no,8.4,104783.0,tvSeries,44.0,Comedy,Crime,Mystery,1
Final Destination 3,2006,3,no,5.8,152519.0,movie,93.0,Horror,Thriller,,1
"Painted Veil, The",2006,3,yes,7.4,95648.0,movie,125.0,Drama,Romance,,1
Blood Diamond,2006,1,no,8.0,581202.0,movie,143.0,Adventure,Drama,Thriller,0
When a Stranger Calls,2006,3,no,5.1,48323.0,movie,87.0,Horror,Thriller,,1
Fay Grim,2006,3,no,6.1,4846.0,movie,118.0,Action,Comedy,Thriller,1
Wendy Wu: Homecoming Warrior,2006,3,no,5.4,7331.0,tvMovie,91.0,Action,Adventure,Family,1
Arthur and the Invisibles,2006,0,no,6.0,40468.0,movie,94.0,Adventure,Animation,Comedy,0
Brave Story,2006,1,no,6.5,1552.0,movie,112.0,Adventure,Animation,Fantasy,0
London To Brighton,2006,3,no,6.9,8707.0,movie,85.0,Crime,Drama,Thriller,1
Mukhsin,2006,3,no,7.3,470.0,movie,95.0,Comedy,Drama,Family,1
To Have and to Hold,2006,3,no,5.5,211.0,tvMovie,90.0,Drama,,,1
"Lake House, The",2006,3,yes,6.8,156832.0,movie,99.0,Drama,Fantasy,Romance,1
"Break Up, The",2006,1,no,5.8,138184.0,movie,106.0,Comedy,Drama,Romance,0
Sherrybaby,2006,3,yes,6.6,12035.0,movie,96.0,Drama,,,1
Poseidon,2006,2,no,5.7,109815.0,movie,98.0,Action,Adventure,Thriller,0
Bordertown,2006,3,no,6.0,11322.0,movie,112.0,Crime,Mystery,Thriller,1
Altered,2006,0,no,5.6,10880.0,movie,88.0,Horror,Sci-Fi,Thriller,0
Dead &amp; Deader,2006,1,no,4.7,1596.0,tvMovie,89.0,Action,Comedy,Horror,0
Bug,2006,3,no,6.1,37600.0,movie,102.0,Drama,Horror,Thriller,1
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,1,no,7.4,437968.0,movie,84.0,Comedy,,,0
"Da Vinci Code, The",2006,1,no,6.6,455885.0,movie,149.0,Mystery,Thriller,,0
Reprise,2006,1,no,7.3,15236.0,movie,105.0,Drama,,,0
Candy,2006,3,yes,7.2,47531.0,movie,108.0,Drama,Romance,,1
Elephants Dream,2006,0,no,5.6,1362.0,video,11.0,Animation,Sci-Fi,Short,0
High School Musical,2006,3,no,5.6,95511.0,tvMovie,98.0,Comedy,Drama,Family,1
Poultrygeist: Night of the Chicken Dead,2006,1,no,6.0,9120.0,movie,103.0,Comedy,Horror,Musical,0
A fost sau n-a fost?,2006,1,no,7.3,8068.0,movie,89.0,Comedy,Drama,,0
"Hello Sister, Goodbye Life",2006,3,no,6.2,1298.0,tvMovie,89.0,Drama,,,1
Apocalypto,2006,3,no,7.8,328586.0,movie,139.0,Action,Adventure,Drama,1
Click,2006,3,no,6.4,353445.0,movie,107.0,Comedy,Drama,Fantasy,1
"Librarian: Return to King Solomon&#39;s Mines, The",2006,1,no,6.1,15706.0,tvMovie,92.0,Action,Adventure,Comedy,0
Hollywoodland,2006,2,no,6.5,35810.0,movie,126.0,Biography,Crime,Drama,0
Cow Belles,2006,3,yes,5.2,7036.0,tvMovie,90.0,Comedy,Family,Romance,1
Barbie in the 12 Dancing Princesses,2006,3,no,6.9,6346.0,video,83.0,Animation,Family,,1
"Pink Panther, The",2006,1,no,5.7,91861.0,movie,93.0,Adventure,Comedy,Crime,0
Lonely Hearts,2006,3,no,6.4,22288.0,movie,108.0,Biography,Crime,Drama,1
Mission: Impossible III,2006,1,no,6.9,387586.0,movie,126.0,Action,Adventure,Thriller,0
"Good German, The",2006,1,no,6.0,25992.0,movie,105.0,Drama,Mystery,Romance,0
Kamome Diner,2006,3,no,7.2,2688.0,movie,102.0,Comedy,Drama,,1
Dreamgirls,2006,3,no,6.6,76865.0,movie,130.0,Drama,Music,Musical,1
Day Night Day Night,2006,3,yes,6.2,2299.0,movie,94.0,Crime,Drama,Thriller,1
Grandma&#39;s Boy,2006,3,no,6.9,87822.0,movie,94.0,Comedy,,,1
"Barbie Diaries, The",2006,3,no,5.5,2453.0,video,70.0,Animation,Family,,1
Babel,2006,3,yes,7.5,315813.0,movie,143.0,Drama,,,1
Grbavica,2006,3,no,7.2,6843.0,movie,90.0,Drama,,,1
5ive Girls,2006,3,no,4.4,3659.0,movie,95.0,Horror,Thriller,,1
This is England,2006,3,no,7.7,128052.0,movie,101.0,Crime,Drama,,1
"Unknown Woman, The",2006,3,no,7.4,15958.0,movie,118.0,Drama,Mystery,Thriller,1
Accepted,2006,1,no,6.4,139357.0,movie,93.0,Comedy,,,0
"Covenant, The",2006,3,yes,5.2,51829.0,movie,97.0,Action,Adventure,Fantasy,1
Beerfest,2006,3,no,6.2,71123.0,movie,110.0,Comedy,,,1
Tales from the Grudge,2006,3,yes,5.8,162.0,video,7.0,Horror,Short,,1
Saw III,2006,3,no,6.2,210679.0,movie,108.0,Horror,Mystery,Thriller,1
U,2006,3,no,6.5,280.0,movie,75.0,Animation,Family,Musical,1
Another Gay Movie,2006,3,no,5.0,9417.0,movie,92.0,Comedy,Romance,,1
Madea&#39;s Family Reunion,2006,0,no,5.3,11952.0,movie,107.0,Comedy,Drama,Romance,0
All The King&#39;s Men,2006,1,no,6.1,25476.0,movie,128.0,Drama,Thriller,,0
Madeinusa,2006,3,no,6.8,1765.0,movie,100.0,Drama,,,1
Bleach: Memories of Nobody,2006,3,no,7.1,4807.0,movie,87.0,Action,Adventure,Animation,1
&quot;Masters of Horror&quot; Pick Me Up,2006,2,no,6.3,3559.0,tvEpisode,58.0,Horror,,,0
&quot;Masters of Horror&quot; Haeckel&#39;s Tale,2006,0,no,6.1,3022.0,tvEpisode,59.0,Horror,,,0
&quot;Masters of Horror&quot; Imprint,2006,0,no,6.9,7589.0,tvEpisode,63.0,Horror,,,0
&quot;Masters of Horror&quot; Family,2006,2,yes,7.1,3374.0,tvEpisode,58.0,Horror,,,0
&quot;Masters of Horror&quot; The V Word,2006,0,yes,5.1,2192.0,tvEpisode,59.0,Horror,,,0
"Hills Have Eyes, The",2006,3,no,6.4,181943.0,movie,107.0,Horror,Thriller,,1
&quot;Masters of Horror&quot; Pelts,2006,1,yes,6.4,3441.0,tvEpisode,58.0,Horror,,,0
&quot;Masters of Horror&quot; The Screwfly Solution,2006,3,no,6.3,2604.0,tvEpisode,59.0,Horror,,,1
&quot;Masters of Horror&quot; Sounds Like,2006,0,no,6.1,2299.0,tvEpisode,58.0,Horror,,,0
&quot;Masters of Horror&quot; Pro-Life,2006,3,no,5.6,3510.0,tvEpisode,57.0,Horror,,,1
&quot;Masters of Horror&quot; Valerie on the Stairs,2006,3,no,5.7,2079.0,tvEpisode,60.0,Horror,,,1
Hannah Montana,2006,1,yes,5.3,43275.0,tvSeries,23.0,Comedy,Family,Music,0
Peliculas para no dormir: Adivina quien soy,2006,3,no,5.2,1057.0,tvMovie,73.0,Horror,Mystery,,1
Pel&iacute;culas para no dormir: La habitaci&oacute;n del ni&ntilde;o,2006,3,no,6.8,5729.0,tvMovie,77.0,Horror,Mystery,Thriller,1
Peliculas para no dormir: Para entrar a vivir,2006,3,yes,6.2,2985.0,tvMovie,68.0,Horror,Thriller,,1
Peliculas para no dormir: La culpa,2006,3,no,5.0,1032.0,tvMovie,72.0,Drama,Horror,Mystery,1
Peliculas para no dormir: Regreso a Moira,2006,1,yes,5.7,1195.0,tvMovie,75.0,Drama,Horror,Mystery,0
Barnyard,2006,3,no,5.6,34127.0,movie,90.0,Adventure,Animation,Comedy,1
"Prince &amp; Me II: The Royal Wedding, The",2006,3,no,4.3,5264.0,video,96.0,Comedy,Family,Romance,1
Monmon the Water Spider,2006,0,no,7.6,422.0,short,15.0,Adventure,Animation,Family,0
Step Up,2006,3,no,6.5,125971.0,movie,104.0,Crime,Drama,Music,1
Conversations with God,2006,1,no,6.5,2485.0,movie,109.0,Adventure,Drama,,0
Happy Feet,2006,3,no,6.4,198379.0,movie,108.0,Adventure,Animation,Comedy,1
Scary Movie 4,2006,3,no,5.1,128358.0,movie,83.0,Comedy,,,1
RV,2006,3,no,5.6,63206.0,movie,99.0,Adventure,Comedy,Family,1
Tenacious D in the Pick of Destiny,2006,0,no,6.8,114507.0,movie,94.0,Adventure,Comedy,Music,0
Glory Road,2006,3,no,7.2,48517.0,movie,118.0,Biography,Drama,Sport,1
La vie secr&egrave;te des gens heureux,2006,1,no,6.4,295.0,movie,101.0,Drama,,,0
Que tan lejos,2006,3,no,7.0,813.0,movie,92.0,Drama,,,1
La noche de los girasoles,2006,2,yes,7.1,2960.0,movie,123.0,Crime,Drama,Thriller,0
Ferfiakt,2006,1,no,5.6,308.0,movie,94.0,Drama,Romance,,0
Wedding Wars,2006,2,no,6.0,2058.0,tvMovie,87.0,Comedy,Drama,Romance,0
Tales from Earthsea,2006,1,no,6.3,43632.0,movie,115.0,Adventure,Animation,Fantasy,0
Sideline Secrets,2006,3,yes,3.8,320.0,video,96.0,Drama,Mystery,Romance,1
Miami Vice,2006,1,no,6.1,122972.0,movie,132.0,Action,Crime,Drama,0
Behind the Mask: The Rise of Leslie Vernon,2006,1,no,6.7,25300.0,movie,92.0,Comedy,Horror,Thriller,0
"Fast and the Furious: Tokyo Drift , The",2006,1,no,6.0,296461.0,movie,104.0,Action,Crime,Thriller,0
Heartbreak Hotel,2006,1,no,5.3,1640.0,movie,110.0,Comedy,Drama,Music,0
"Wicker Man, The",2006,1,no,3.8,70955.0,movie,102.0,Horror,Mystery,Thriller,0
Away from Her,2006,3,no,7.5,22977.0,movie,110.0,Drama,,,1
"Shaggy Dog, The",2006,2,no,4.4,20027.0,movie,98.0,Comedy,Family,Fantasy,0
